Wall time,Step,Value
1704407189.731183,85912,0.009897644631564617
1704407772.944777,86210,0.024225905537605286
1704408328.990707,86517,0.015425431542098522
1704408833.920647,86810,0.0008305365336127579
1704409505.890259,87088,0.006110100075602531
1704410100.450164,87405,0.002249077195301652
1704410615.737961,87705,0.00446995859965682
1704411171.303526,87982,0.0027376830112189054
1704411729.037703,88267,0.006223137024790049
1704412308.676612,88567,0.014226073399186134
1704412866.172699,88870,0.005944971926510334
1704413374.695421,89171,0.004089656285941601
1704413894.732696,89450,0.011689282022416592
1704414413.526999,89735,0.0016478176694363356
1704414914.502256,90017,0.0014703554334118962
1704415452.013664,90292,0.005535409785807133
1704415983.648871,90582,0.011618752032518387
1704416555.855437,90872,0.003768148133531213
1704417085.157034,91159,0.005126392003148794
1704417595.632616,91439,0.003684678813442588
1704418164.630474,91717,0.014490230940282345
1704418706.303887,92012,0.008584920316934586
1704419225.967496,92308,0.011738154105842113
1704419772.684872,92590,0.005849301349371672
1704420344.99692,92890,0.001268375082872808
1704421016.567622,93174,0.007636272814124823
1704421542.918014,93486,0.00037573775625787675
1704422134.230908,93762,0.0004472668224480003
1704422660.767982,94063,0.0018889248603954911
1704423238.697038,94344,0.023298073559999466
1704423789.543863,94656,0.009131589904427528
1704424316.267607,94958,0.0009033299866132438
1704424826.34512,95247,0.0012036841362714767
1704425361.213514,95528,0.015408935956656933
1704425897.113954,95825,0.007398739457130432
1704426398.019672,96123,0.00034711312036961317
1704427005.224902,96400,0.024920599535107613
1704427574.293879,96710,0.0010662738932296634
1704428116.431668,97009,0.002706787781789899
1704428699.559413,97306,0.009422415867447853
1704429225.208091,97617,0.012608937919139862
1704429741.725196,97904,0.0024541597813367844
1704430280.024459,98186,0.0
1704430785.632007,98478,0.0048135980032384396
1704431325.904127,98755,0.00963611714541912
1704431858.31077,99050,0.006491762585937977
1704432374.262386,99341,0.012744509615004063
1704432900.014051,99628,0.014169460162520409
1704433422.407115,99920,0.005623507779091597
1704433942.176754,100209,0.006925619672983885
1704434468.501214,100497,0.008255205117166042
1704434994.182864,100789,0.0
1704435515.726601,101080,0.0017188639612868428
1704436010.364892,101368,0.004322779830545187
1704436545.033373,101643,0.006187825929373503
1704437085.676004,101940,0.013744390569627285
1704437617.312164,102234,0.012369685806334019
1704438145.335845,102520,0.0025057035963982344
1704438743.267818,102801,0.025260450318455696
1704439322.011137,103105,0.008632408455014229
1704439958.285767,103407,0.0011486097937449813
1704440503.057646,103699,0.009599153883755207
1704441123.003058,103993,0.008592144586145878
1704441811.259673,104308,0.006475057452917099
1704442458.569738,104615,0.0042343949899077415
1704442997.393219,104919,0.003360653994604945
1704443562.375897,105201,0.003745026420801878
1704444170.141416,105500,0.0009580185287632048
1704444697.826143,105810,0.00028686379664577544
1704445309.196748,106095,0.004535866901278496
1704445840.20192,106397,0.0005379811627790332
1704446457.177753,106684,0.004150799475610256
1704447036.786345,106997,0.01034548506140709
1704447542.754494,107292,0.0029260290320962667
1704448055.122905,107569,0.003203138941898942
1704448572.846332,107853,0.0019097428303211927
1704449080.284835,108139,0.0026190232019871473
1704449576.955836,108421,0.004991704598069191
1704450093.78479,108697,0.016847532242536545
1704450575.309815,108985,0.003896842012181878
1704451111.026421,109252,0.01412863377481699
1704451637.484118,109548,0.004669079091399908
1704452134.175777,109841,0.0006783695425838232
1704452693.411045,110115,0.007301426958292723
1704453204.448849,110406,0.02122819609940052
1704453711.167671,110677,0.005406605079770088
1704454268.175235,110952,0.028287800028920174
1704455092.279795,111252,0.01126163825392723
1704455898.314444,111570,0.0043485211208462715
1704456481.722882,111882,0.00576859200373292
1704456994.449721,112180,0.0105321379378438
1704457505.460292,112457,0.0025401804596185684
1704458029.623724,112735,0.0022731341887265444
1704458560.73847,113021,0.008940769359469414
1704459055.884401,113312,0.002708995249122381
1704459560.764572,113583,0.0
1704460142.345283,113860,0.018386879935860634
1704460648.35316,114178,0.0
1704461138.265446,114455,0.00010658465907908976
1704461675.84705,114727,0.011933715082705021
1704462192.832825,115025,0.003407241776585579
1704462719.480159,115313,0.008356394246220589
1704463246.162295,115606,0.010364236310124397
1704463775.614048,115901,0.010832583531737328
1704464282.158037,116196,0.0036538466811180115
1704464796.146525,116479,0.012790954671800137
1704465285.470729,116765,0.0026451388839632273
1704465825.793409,117037,0.012279968708753586
1704466345.047465,117340,0.002915739780291915
1704466836.261032,117630,0.007313394919037819
1704467363.541247,117905,0.006728934124112129
1704467891.244681,118199,0.018658779561519623
1704468414.342055,118491,0.013489218428730965
1704468911.238438,118782,0.011994743719696999
1704469433.815348,119059,0.010752317495644093
1704469953.516869,119352,0.0022686985321342945
1704470477.086749,119640,0.004021119326353073
1704470991.093532,119931,0.002488757250830531
1704471528.132256,120217,0.005636857356876135
1704471993.387566,120517,0.0
1704472509.607503,120774,0.007717404048889875
1704473046.29582,121060,0.008163079619407654
1704473567.366938,121359,0.01956838369369507
1704474102.348692,121649,0.0033382310066372156
1704474614.579685,121947,0.004411934409290552
1704475087.925808,122231,0.0013791541568934917
1704475599.142861,122496,0.0032293908298015594
1704476117.078268,122781,0.009971843101084232
1704476649.403908,123071,0.002139726420864463
1704477189.212159,123370,0.002450682455673814
1704477697.635019,123672,0.00704250717535615
1704478205.549126,123955,0.0017219161381945014
1704478724.010823,124238,0.00832701101899147
1704479221.676361,124528,0.0031511778943240643
1704479722.134508,124804,0.0030413733329623938
1704480244.933093,125083,0.004397222772240639
1704480729.982265,125375,0.0
1704481226.710039,125645,0.0049867150373756886
1704481723.74824,125922,0.0
1704482242.225532,126199,0.007753304205834866
1704482794.475956,126487,0.013540774583816528
1704483319.283517,126792,0.0002456783258821815
1704483821.997844,127084,0.010389363393187523
1704484375.190607,127365,0.009039643220603466
1704484891.623391,127672,0.0
1704485414.898983,127960,0.005724387243390083
1704485942.39145,128251,0.006278614513576031
1704486445.322532,128547,0.006495347246527672
1704486952.056072,128828,0.0007674518856219947
1704487474.701134,129110,0.003198147052899003
1704488013.089358,129402,0.004123874474316835
1704488536.569146,129703,0.0
1704489066.340163,129994,0.004573685582727194
1704489573.913337,130289,0.002171190921217203
1704490088.461418,130569,0.005775448400527239
1704490621.150594,130857,0.026418138295412064
1704491136.025855,131153,0.00841432809829712
1704491660.22708,131440,0.004734948743134737
1704492158.731599,131733,0.0
1704492660.536985,132011,0.002686399733647704
1704493167.910112,132288,0.014427518472075462
1704493700.021011,132572,0.007995986379683018
1704494209.918076,132868,0.005888866726309061
1704494721.43137,133154,0.0009376466041430831
1704495237.498456,133439,0.011954955756664276
1704495812.408126,133725,0.002219126559793949
1704496395.067448,134030,0.0018270196160301566
1704496930.235486,134332,0.002688383450731635
1704497442.615095,134624,0.0017096513183787465
1704498034.984745,134905,0.0005648857331834733
1704498782.719927,135194,0.004914988297969103
1704499377.428534,135521,0.0
1704499952.566369,135817,0.02004975825548172
1704500537.203152,136122,0.011472642421722412
1704501145.020738,136432,0.0008878816734068096
1704501871.004944,136739,0.012873352505266666
1704502455.864759,137072,0.007845553569495678
1704503098.66436,137373,0.006851461715996265
1704503639.265434,137687,0.0036196494475007057
1704504214.554696,137979,0.0
1704504815.667191,138272,0.010247203521430492
1704505361.01039,138579,0.006439088843762875
1704505940.629675,138862,0.013598114252090454
1704506471.479284,139161,0.0024387892335653305
1704506996.531418,139450,0.00283449306152761
1704507515.718974,139739,0.0059128995053470135
1704508040.215073,140026,0.009077171795070171
1704508559.990155,140315,0.006297664251178503
1704509074.9364,140604,0.004727962426841259
1704509592.881764,140891,0.011063373647630215
1704510196.329202,141178,0.007998253218829632
1704510772.698465,141486,0.0013582805404439569
1704511328.093367,141788,0.02057001180946827
